orgao,ano,mes,tem_lotacao,tem_cargo,tem_matricula,receita_base,despesas,outras_receitas,nao_requer_login,nao_requer_captcha,acesso,formato_consistente,estritamente_tabular,indice_completude,indice_facilidade,indice_transparencia
mpmt,2018,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2018,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,0.9166666666666666,0.7,0.7938144329896907
mpmt,2019,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,FALSE,FALSE,1,0.5,0.6666666666666666
mpmt,2019,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2019,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2019,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2019,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2019,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,1,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,2,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,3,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,8,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,11,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2020,12,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,4,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,5,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,6,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,7,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,9,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpmt,2021,10,TRUE,TRUE,TRUE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,AMIGAVEL_PARA_RASPAGEM,TRUE,FALSE,1,0.7,0.8235294117647058
mpap,2018,1,TRUE,TRUE,FALSE,DETALHADO,DETALHADO,SUMARIZADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,FALSE,0.75,0.6,0.6666666666666665
tjsp,2018,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2018,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2019,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2020,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjsp,2021,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.800000011920929,0.6153846383094788
tjrj,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjrj,2021,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.800000011920929,0.6153846383094788
tjro,2018,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,1,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,2,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,3,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,4,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,5,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,6,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,7,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,8,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,9,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2019,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,10,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2020,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2021,11,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
tjro,2018,12,FALSE,FALSE,FALSE,DETALHADO,DETALHADO,DETALHADO,TRUE,TRUE,NECESSITA_SIMULACAO_USUARIO,TRUE,TRUE,0.5,0.8,0.6153846153846154
